date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,doses_per_capita,population_age_00_19,population_age_20_39,population_age_40_59,population_age_60_79,population_age_00_19_vacunados,population_age_20_39_vacunados,population_age_40_59_vacunados,population_age_60_79_vacunados,population_age_80_and_older_vacunados
2021-04-23,CO,CO,Colombia,19754.0,514.0,2810377.0,83465.0,4318314.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.416667,14.5,20.5,0.0,79.877637,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,17333.0,2492462.0,0.08486771308009979,15534031.0,16657360.0,11994767.0,5751119.0,1318337,1413672,1017968,488084,80251
2021-04-24,CO,CO,Colombia,17128.0,509.0,2827505.0,83974.0,4400615.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.222222,18.25,26.25,0.0,76.021647,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,19033.0,2511495.0,0.08648517249926321,15534031.0,16657360.0,11994767.0,5751119.0,1343463,1440614,1037369,497386,81780
2021-04-25,CO,CO,Colombia,11410.0,460.0,2838915.0,84434.0,4451266.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.888889,15.333333,21.333333,0.0,79.349437,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,16017.0,2527512.0,0.08748061528902332,15534031.0,16657360.0,11994767.0,5751119.0,1358926,1457196,1049309,503111,82722
2021-04-26,CO,CO,Colombia,19278.0,540.0,2858193.0,84974.0,18.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.458333,16.75,22.75,0.0,82.52865,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,16098.0,2543610.0,3.5375353330994365e-07,15534031.0,16657360.0,11994767.0,5751119.0,5,5,4,2,0
2021-04-27,CO,CO,Colombia,20222.0,529.0,2878415.0,85503.0,4625373.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.462963,16.0,21.0,0.0,81.271239,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,16585.0,2560195.0,0.0909023356459119,15534031.0,16657360.0,11994767.0,5751119.0,1412079,1514192,1090352,522790,85957
2021-04-28,CO,CO,Colombia,17277.0,556.0,2895692.0,86059.0,4714640.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.583333,15.5,22.5,0.0,85.766202,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,17939.0,2578134.0,0.09265669768246627,15534031.0,16657360.0,11994767.0,5751119.0,1439332,1543415,1111395,532879,87616
2021-04-29,CO,CO,Colombia,18015.0,518.0,2913707.0,86577.0,4824078.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.507937,17.571429,22.0,0.0,89.879476,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,19528.0,2597662.0,0.09480747985904259,15534031.0,16657360.0,11994767.0,5751119.0,1472742,1579242,1137193,545249,89650
2021-04-30,CO,CO,Colombia,18437.0,514.0,2932144.0,87091.0,4986471.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.25,17.125,21.75,0.0,91.348809,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,20618.0,2618280.0,0.09799898527764267,15534031.0,16657360.0,11994767.0,5751119.0,1522319,1632404,1175474,563603,92668
2021-05-01,CO,CO,Colombia,12100.0,556.0,2944244.0,87647.0,5112694.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.291667,13.5,22.75,0.0,82.349125,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,17274.0,2635554.0,0.10047964262403052,15534031.0,16657360.0,11994767.0,5751119.0,1560853,1673725,1205229,577870,95014
2021-05-02,CO,CO,Colombia,10125.0,560.0,2954369.0,88207.0,5220330.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.5,19.2,25.2,0.0,84.492084,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,13828.0,2649382.0,0.10259501014132769,15534031.0,16657360.0,11994767.0,5751119.0,1593714,1708962,1230603,590036,97014
2021-05-03,CO,CO,Colombia,17657.0,543.0,2972026.0,88750.0,18.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.083333,16.5,22.25,0.0,88.802929,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,20166.0,2669548.0,3.5375353330994365e-07,15534031.0,16657360.0,11994767.0,5751119.0,5,5,4,2,0
2021-05-04,CO,CO,Colombia,17627.0,509.0,2989653.0,89259.0,18.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.481481,16.0,22.666667,0.0,88.678314,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,16116.0,2685664.0,3.5375353330994365e-07,15534031.0,16657360.0,11994767.0,5751119.0,5,5,4,2,0
2021-05-05,CO,CO,Colombia,15076.0,558.0,3004729.0,89817.0,18.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.194444,19.0,24.5,0.0,82.856792,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,16681.0,2702345.0,3.5375353330994365e-07,15534031.0,16657360.0,11994767.0,5751119.0,5,5,4,2,0
2021-05-06,CO,CO,Colombia,17513.0,543.0,3022242.0,90360.0,18.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.833333,15.75,22.75,0.0,82.688758,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,17798.0,2720143.0,3.5375353330994365e-07,15534031.0,16657360.0,11994767.0,5751119.0,5,5,4,2,0
2021-05-07,CO,CO,Colombia,17591.0,583.0,3039833.0,90943.0,6096661.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.203704,13.666667,23.333333,0.0,76.034098,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,15240.0,2735383.0,0.11981752056349636,15534031.0,16657360.0,11994767.0,5751119.0,1861249,1995843,1437183,689084,113300
2021-05-08,CO,CO,Colombia,15751.0,533.0,3055584.0,91476.0,18.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.722222,14.75,21.25,0.0,87.608605,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,17128.0,2752511.0,3.5375353330994365e-07,15534031.0,16657360.0,11994767.0,5751119.0,5,5,4,2,0
2021-05-09,CO,CO,Colombia,10510.0,504.0,3066094.0,91980.0,18.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.222222,17.333333,26.0,0.0,78.445678,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,13183.0,2765694.0,3.5375353330994365e-07,15534031.0,16657360.0,11994767.0,5751119.0,5,5,4,2,0
2021-05-10,CO,CO,Colombia,19093.0,576.0,3085187.0,92556.0,6478808.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.847222,15.0,21.5,0.0,85.98254,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,15351.0,2781045.0,0.12732784564648497,15534031.0,16657360.0,11994767.0,5751119.0,1977914,2120945,1527267,732277,120402
2021-05-11,CO,CO,Colombia,18839.0,575.0,3104026.0,93131.0,6673552.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.481481,17.833333,25.166667,0.0,77.636249,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,12286.0,2793331.0,0.1311551444293134,15534031.0,16657360.0,11994767.0,5751119.0,2037368,2184698,1573175,754288,124021
2021-05-12,CO,CO,Colombia,16859.0,545.0,3120885.0,93676.0,6851163.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,15.527778,12.0,19.5,0.0,72.825207,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,11189.0,2804520.0,0.13464572880735298,15534031.0,16657360.0,11994767.0,5751119.0,2091590,2242842,1615044,774363,127321
2021-05-13,CO,CO,Colombia,17583.0,537.0,3138468.0,94213.0,7044644.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.351852,14.666667,22.0,0.0,78.44792,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,14688.0,2819208.0,0.13844820588392748,15534031.0,16657360.0,11994767.0,5751119.0,2150658,2306181,1660653,796232,130917
2021-05-14,CO,CO,Colombia,18388.0,562.0,3156856.0,94775.0,18.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.680556,16.75,23.75,0.0,77.06436,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,13936.0,2833144.0,3.5375353330994365e-07,15534031.0,16657360.0,11994767.0,5751119.0,5,5,4,2,0
2021-05-15,CO,CO,Colombia,14886.0,534.0,3171742.0,95309.0,7374433.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.722222,15.5,23.0,0.0,81.806884,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,13410.0,2846554.0,0.14492954055041377,15534031.0,16657360.0,11994767.0,5751119.0,2251339,2414143,1738396,833507,137046
2021-05-16,CO,CO,Colombia,10861.0,538.0,3182603.0,95847.0,7459332.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.833333,15.0,23.0,0.0,79.473305,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,15099.0,2861653.0,0.14659805839621826,15534031.0,16657360.0,11994767.0,5751119.0,2277258,2441936,1758409,843102,138624
2021-05-17,CO,CO,Colombia,10789.0,536.0,3193392.0,96383.0,7537763.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.240741,16.666667,22.666667,0.0,87.682367,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,13908.0,2875561.0,0.14813946080572005,15534031.0,16657360.0,11994767.0,5751119.0,2301202,2467612,1776898,851967,140081
2021-05-18,CO,CO,Colombia,19153.0,564.0,3212545.0,96947.0,7718287.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.284722,19.5,26.25,0.0,83.345844,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,15974.0,2891535.0,0.15168729429723363,15534031.0,16657360.0,11994767.0,5751119.0,2356315,2526709,1819453,872371,143436
2021-05-19,CO,CO,Colombia,18699.0,564.0,3231244.0,97511.0,7862802.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.451389,17.0,25.5,0.0,78.554545,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,237.0,2891772.0,0.15452744384536066,15534031.0,16657360.0,11994767.0,5751119.0,2400434,2574019,1853520,888705,146122
2021-05-20,CO,CO,Colombia,21434.0,531.0,3252678.0,98042.0,8008919.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.166667,13.0,22.666667,0.0,69.185428,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,30628.0,2922400.0,0.15739907745795226,15534031.0,16657360.0,11994767.0,5751119.0,2445042,2621853,1887965,905220,148837
2021-05-21,CO,CO,Colombia,23373.0,595.0,3276051.0,98637.0,18.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.044444,17.0,25.2,0.0,74.102145,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,19735.0,2942135.0,3.5375353330994365e-07,15534031.0,16657360.0,11994767.0,5751119.0,5,5,4,2,0
2021-05-22,CO,CO,Colombia,19001.0,543.0,3295052.0,99180.0,8235482.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.240741,19.0,27.333333,0.0,75.223276,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,14927.0,2957062.0,0.1618517142228023,15534031.0,16657360.0,11994767.0,5751119.0,2514209,2696022,1941373,930828,153048
2021-05-23,CO,CO,Colombia,14758.0,577.0,3309810.0,99757.0,8304265.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.583333,16.0,22.5,0.0,81.038132,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,16305.0,2973367.0,0.16320350473844997,15534031.0,16657360.0,11994767.0,5751119.0,2535208,2718539,1957588,938602,154326
2021-05-24,CO,CO,Colombia,24595.0,545.0,3334405.0,100302.0,8425588.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.2,17.4,24.4,0.0,84.057512,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,21294.0,2994661.0,0.1655878625118812,15534031.0,16657360.0,11994767.0,5751119.0,2572246,2758256,1986187,952315,156581
2021-05-25,CO,CO,Colombia,24400.0,517.0,3358805.0,100819.0,8613236.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.077778,17.4,23.8,0.0,77.898881,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,18691.0,3013352.0,0.16927570379068924,15534031.0,16657360.0,11994767.0,5751119.0,2629534,2819686,2030422,973524,160068
2021-05-26,CO,CO,Colombia,25522.0,578.0,3384327.0,101397.0,8842360.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.150794,18.857143,25.714286,0.0,77.640571,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,17901.0,3031253.0,0.17377867182213963,15534031.0,16657360.0,11994767.0,5751119.0,2699483,2894693,2084434,999421,164326
2021-05-27,CO,CO,Colombia,24431.0,564.0,3408758.0,101961.0,18.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.185185,19.666667,24.0,0.0,76.649076,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,24263.0,3055516.0,3.5375353330994365e-07,15534031.0,16657360.0,11994767.0,5751119.0,5,5,4,2,0
2021-05-28,CO,CO,Colombia,24576.0,624.0,3433334.0,102585.0,18.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.958333,17.75,24.25,0.0,84.602751,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,22407.0,3077923.0,3.5375353330994365e-07,15534031.0,16657360.0,11994767.0,5751119.0,5,5,4,2,0
2021-05-29,CO,CO,Colombia,23777.0,575.0,3457111.0,103160.0,9661266.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.388889,16.5,21.0,0.0,88.313696,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,21875.0,3099798.0,0.18987261020817925,15534031.0,16657360.0,11994767.0,5751119.0,2949487,3162776,2277477,1091979,179544
2021-05-30,CO,CO,Colombia,15220.0,585.0,3472331.0,103745.0,9825772.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.766667,15.8,22.0,0.0,86.51193,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,14071.0,3113869.0,0.19310564236099512,15534031.0,16657360.0,11994767.0,5751119.0,2999709,3216630,2316257,1110573,182602
2021-05-31,CO,CO,Colombia,25892.0,622.0,3498223.0,104367.0,10092122.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.962963,18.0,23.0,0.0,84.680668,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,2049.0,3115918.0,0.19834021200527863,15534031.0,16657360.0,11994767.0,5751119.0,3081023,3303824,2379044,1140678,187551
2021-06-01,CO,CO,Colombia,27717.0,571.0,3525940.0,104938.0,10382967.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.208333,19.25,26.875,0.0,75.151742,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,40614.0,3156532.0,0.20405618124947478,15534031.0,16657360.0,11994767.0,5751119.0,3169815,3399037,2447606,1173551,192956
2021-06-02,CO,CO,Colombia,30772.0,598.0,3556712.0,105536.0,10697683.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.694444,13.666667,24.0,0.0,78.224087,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,27303.0,3183835.0,0.21024128663776212,15534031.0,16657360.0,11994767.0,5751119.0,3265894,3502064,2521795,1209122,198805
2021-06-03,CO,CO,Colombia,30601.0,603.0,3587313.0,106139.0,10979983.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.962963,16.666667,22.0,0.0,89.481973,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,25663.0,3209498.0,0.2157893212185064,15534031.0,16657360.0,11994767.0,5751119.0,3352078,3594480,2588342,1241030,204051
2021-06-04,CO,CO,Colombia,30113.0,611.0,3617426.0,106750.0,11244592.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,15.861111,11.5,20.0,0.0,73.539609,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,26926.0,3236424.0,0.22098967503492922,15534031.0,16657360.0,11994767.0,5751119.0,3432860,3681104,2650719,1270937,208969
2021-06-05,CO,CO,Colombia,26192.0,623.0,3643618.0,107373.0,11485904.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.055556,12.0,21.666667,0.0,77.883021,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,24879.0,3261303.0,0.22573217351437863,15534031.0,16657360.0,11994767.0,5751119.0,3506530,3760102,2707604,1298212,213453
